DAYS_OUT,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,HEIGHT,WEIGHT,POSITION,MPG,injuries_last_3,avg_days_out_last_3
6,25.0,74,23.0,1421,79,210.0,Guard-Forward,19.2027027027027,0,0.0
8,26.0,64,40.0,2034,79,210.0,Guard-Forward,31.78125,2,3.0
9,27.0,40,32.0,1211,79,210.0,Guard-Forward,30.275,5,2.8
21,30.0,42,0.0,1000,79,210.0,Guard-Forward,23.80952380952381,3,3.0
7,31.0,54,2.0,1033,79,210.0,Guard-Forward,19.12962962962963,1,21.0
144,21.0,47,1.0,591,77,205.0,Guard,12.574468085106384,0,0.0
33,22.0,46,13.0,1007,77,205.0,Guard,21.891304347826086,1,144.0
24,23.0,50,19.0,1317,77,205.0,Guard,26.34,2,88.5
4,20.0,79,76.0,1454,79,230.0,Guard-Forward,18.40506329113924,0,0.0
90,21.0,37,25.0,918,79,230.0,Guard-Forward,24.81081081081081,1,4.0
3,23.0,59,34.0,1791,79,230.0,Guard-Forward,30.35593220338983,2,47.0
3,24.0,73,73.0,2807,79,230.0,Guard-Forward,38.45205479452055,2,46.5
14,26.0,71,71.0,2380,79,230.0,Guard-Forward,33.521126760563384,2,3.0
13,27.0,70,70.0,2448,79,230.0,Guard-Forward,34.97142857142857,4,4.25
3,28.0,77,77.0,2617,79,230.0,Guard-Forward,33.98701298701299,7,3.857142857142857
35,29.0,64,64.0,1981,79,230.0,Guard-Forward,30.953125,8,3.75
6,30.0,75,72.0,2354,79,230.0,Guard-Forward,31.386666666666667,8,6.375
33,31.0,22,3.0,505,79,230.0,Guard-Forward,22.954545454545453,5,8.8
4,32.0,67,38.0,1835,79,230.0,Guard-Forward,27.388059701492537,7,10.571428571428571
35,33.0,59,54.0,1463,79,230.0,Guard-Forward,24.796610169491526,5,8.6
3,34.0,78,19.0,1710,79,230.0,Guard-Forward,21.923076923076923,9,8.0
6,24.0,54,2.0,521,80,195.0,Forward,9.648148148148149,0,0.0
24,25.0,4,0.0,10,80,195.0,Forward,2.5,1,6.0
3,30.0,22,0.0,241,81,236.0,Forward,10.954545454545455,0,0.0
32,23.0,2,0.0,11,79,254.0,Forward,5.5,0,0.0
48,25.0,10,0.0,50,74,190.0,Guard,5.0,0,0.0
5,22.0,73,35.0,1809,78,207.0,Guard,24.78082191780822,0,0.0
57,24.0,6,0.0,45,78,207.0,Guard,7.5,1,5.0
9,25.0,44,0.0,673,78,207.0,Guard,15.295454545454545,4,15.5
45,28.0,2,0.0,24,78,207.0,Guard,12.0,3,3.0
11,22.0,73,59.0,2038,83,284.0,Center,27.91780821917808,0,0.0
11,23.0,75,73.0,2443,83,284.0,Center,32.57333333333333,3,3.6666666666666665
18,27.0,74,74.0,2476,83,284.0,Center,33.45945945945946,0,0.0
21,28.0,69,69.0,2323,83,284.0,Center,33.666666666666664,4,4.5
2,24.0,82,3.0,1654,82,250.0,Forward,20.170731707317074,0,0.0
28,25.0,66,38.0,1646,82,250.0,Forward,24.939393939393938,1,2.0
8,26.0,70,15.0,1679,82,250.0,Forward,23.985714285714284,2,15.0
150,27.0,25,3.0,622,82,250.0,Forward,24.88,4,9.5
255,28.0,32,22.0,925,82,250.0,Forward,28.90625,6,31.0
33,25.0,65,11.0,887,83,307.0,Center,13.646153846153846,0,0.0
14,26.0,47,35.0,1264,83,307.0,Center,26.893617021276597,4,8.25
31,28.0,54,54.0,1663,83,307.0,Center,30.796296296296298,7,6.714285714285714
31,29.0,31,29.0,815,83,307.0,Center,26.29032258064516,4,11.25
72,30.0,12,3.0,156,83,307.0,Center,13.0,2,31.0
3,21.0,51,15.0,812,81,260.0,Center,15.92156862745098,0,0.0
7,24.0,74,74.0,2529,81,260.0,Center,34.17567567567568,1,3.0
28,25.0,65,60.0,2037,81,260.0,Center,31.338461538461537,1,7.0
6,26.0,75,55.0,2163,81,260.0,Center,28.84,3,11.666666666666666
58,27.0,57,57.0,1683,81,260.0,Center,29.526315789473685,4,10.25
9,30.0,44,44.0,1500,81,260.0,Center,34.09090909090909,1,58.0
15,31.0,73,73.0,2418,81,260.0,Center,33.12328767123287,3,3.0
21,21.0,39,0.0,308,84,225.0,Forward,7.897435897435898,0,0.0
27,22.0,23,0.0,157,84,225.0,Forward,6.826086956521739,1,21.0
105,23.0,5,0.0,13,84,225.0,Forward,2.6,4,12.0
34,19.0,25,0.0,259,82,257.0,Forward,10.36,0,0.0
6,20.0,78,56.0,1174,82,257.0,Forward,15.051282051282051,6,5.666666666666667
42,22.0,33,12.0,476,82,257.0,Forward,14.424242424242424,7,5.714285714285714
18,24.0,29,1.0,347,82,257.0,Forward,11.96551724137931,6,7.0
17,24.0,40,0.0,288,74,185.0,Guard,7.2,0,0.0
9,23.0,49,24.0,725,75,215.0,Guard,14.795918367346939,0,0.0
11,25.0,70,18.0,1062,75,215.0,Guard,15.17142857142857,1,9.0
48,27.0,52,26.0,1479,75,215.0,Guard,28.442307692307693,2,5.5
12,28.0,42,31.0,1277,75,215.0,Guard,30.404761904761905,4,14.75
231,29.0,40,39.0,1333,75,215.0,Guard,33.325,5,12.0
47,30.0,60,8.0,1567,75,215.0,Guard,26.116666666666667,17,17.11764705882353
3,27.0,24,0.0,232,82,231.0,Center,9.666666666666666,0,0.0
3,29.0,3,0.0,19,82,231.0,Center,6.333333333333333,1,3.0
27,28.0,41,24.0,1090,77,210.0,Guard,26.585365853658537,0,0.0
18,23.0,62,0.0,683,81,220.0,Forward,11.016129032258064,0,0.0
20,24.0,72,10.0,1230,81,220.0,Forward,17.083333333333332,1,18.0
45,24.0,39,0.0,351,81,270.0,Center,9.0,0,0.0
414,25.0,29,0.0,273,81,270.0,Center,9.413793103448276,1,45.0
10,26.0,29,1.0,147,81,270.0,Center,5.068965517241379,10,45.9
73,24.0,21,0.0,92,84,260.0,Center,4.380952380952381,0,0.0
22,25.0,16,0.0,72,84,260.0,Center,4.5,4,18.25
86,25.0,6,4.0,80,80,205.0,Forward,13.333333333333334,0,0.0
48,39.0,2,0.0,11,82,250.0,Center-Forward,5.5,0,0.0
44,23.0,32,0.0,277,84,234.0,Forward-Center,8.65625,0,0.0
7,24.0,44,5.0,447,84,234.0,Forward-Center,10.159090909090908,5,8.8
38,25.0,64,22.0,1558,81,315.0,Center,24.34375,0,0.0
57,27.0,42,0.0,838,81,315.0,Center,19.952380952380953,2,19.0
75,29.0,4,0.0,35,81,315.0,Center,8.75,3,19.0
36,30.0,51,9.0,1088,81,315.0,Center,21.333333333333332,4,33.0
1,23.0,22,2.0,421,82,240.0,Center,19.136363636363637,0,0.0
97,22.0,17,0.0,139,73,190.0,Guard,8.176470588235293,0,0.0
28,21.0,46,11.0,805,80,245.0,Forward,17.5,0,0.0
2,22.0,49,3.0,886,80,245.0,Forward,18.081632653061224,3,9.333333333333334
18,27.0,48,19.0,968,84,255.0,Center,20.166666666666668,0,0.0
7,28.0,76,76.0,1982,84,255.0,Center,26.07894736842105,1,18.0
17,30.0,31,19.0,482,84,255.0,Center,15.548387096774194,3,8.333333333333334
150,31.0,14,0.0,121,84,255.0,Center,8.642857142857142,4,6.0
7,24.0,56,12.0,706,83,275.0,Center,12.607142857142858,0,0.0
2,22.0,77,31.0,1931,81,225.0,Forward,25.07792207792208,0,0.0
24,27.0,67,19.0,1416,81,225.0,Forward,21.134328358208954,0,0.0
7,28.0,69,21.0,1880,81,225.0,Forward,27.246376811594203,2,12.0
164,29.0,22,2.0,397,81,225.0,Forward,18.045454545454547,4,7.75
31,30.0,53,7.0,742,81,225.0,Forward,14.0,16,12.1875
24,31.0,36,0.0,520,81,225.0,Forward,14.444444444444445,19,10.631578947368421
32,20.0,50,4.0,601,82,240.0,Forward-Center,12.02,0,0.0
69,21.0,48,6.0,992,82,240.0,Forward-Center,20.666666666666668,3,10.666666666666666
2,22.0,80,18.0,1849,82,240.0,Forward-Center,23.1125,6,16.833333333333332
45,25.0,41,0.0,254,76,208.0,Guard,6.195121951219512,0,0.0
29,24.0,51,0.0,619,77,220.0,Guard,12.137254901960784,0,0.0
39,25.0,38,0.0,342,77,220.0,Guard,9.0,7,4.142857142857143
7,22.0,31,1.0,425,82,235.0,Center,13.709677419354838,0,0.0
33,31.0,53,50.0,1823,81,215.0,Forward,34.39622641509434,0,0.0
75,33.0,50,47.0,1477,81,215.0,Forward,29.54,1,33.0
10,25.0,65,13.0,1077,78,210.0,Guard-Forward,16.56923076923077,0,0.0
6,23.0,21,16.0,519,79,210.0,Forward-Guard,24.714285714285715,0,0.0
13,25.0,41,10.0,903,81,235.0,Forward-Center,22.024390243902438,0,0.0
59,33.0,26,0.0,220,81,235.0,Forward-Center,8.461538461538462,0,0.0
19,34.0,22,0.0,166,81,235.0,Forward-Center,7.545454545454546,4,14.75
15,25.0,1,0.0,8,77,210.0,Guard-Forward,8.0,0,0.0
23,27.0,62,54.0,1885,75,190.0,Guard,30.403225806451612,0,0.0
51,37.0,51,1.0,777,82,248.0,Center-Forward,15.235294117647058,0,0.0
27,38.0,49,4.0,647,82,248.0,Center-Forward,13.204081632653061,2,25.5
38,21.0,37,0.0,319,80,230.0,Forward,8.621621621621621,0,0.0
4,24.0,80,80.0,2605,80,230.0,Forward,32.5625,1,38.0
12,25.0,77,77.0,2432,80,230.0,Forward,31.584415584415584,1,4.0
75,26.0,41,28.0,1191,80,230.0,Forward,29.048780487804876,5,3.2
114,27.0,14,9.0,331,80,230.0,Forward,23.642857142857142,14,6.5
141,28.0,25,6.0,540,80,230.0,Forward,21.6,14,14.357142857142858
28,29.0,63,15.0,1396,80,230.0,Forward,22.158730158730158,22,15.0
14,30.0,8,2.0,146,80,230.0,Forward,18.25,24,11.791666666666666
11,28.0,74,74.0,2362,83,239.0,Forward-Center,31.91891891891892,0,0.0
10,36.0,75,73.0,2380,83,239.0,Forward-Center,31.733333333333334,0,0.0
14,37.0,72,49.0,1456,83,239.0,Forward-Center,20.22222222222222,2,5.0
7,38.0,18,0.0,209,83,239.0,Forward-Center,11.61111111111111,5,4.8
61,22.0,17,0.0,83,77,245.0,Forward,4.882352941176471,0,0.0
2,30.0,78,63.0,2383,77,245.0,Forward,30.55128205128205,0,0.0
6,32.0,57,17.0,1627,77,245.0,Forward,28.54385964912281,1,2.0
87,36.0,32,32.0,959,77,245.0,Forward,29.96875,0,0.0
14,37.0,71,70.0,1981,77,245.0,Forward,27.901408450704224,9,9.666666666666666
13,38.0,75,75.0,1920,77,245.0,Forward,25.6,13,7.769230769230769
11,21.0,58,57.0,1759,79,230.0,Forward,30.32758620689655,0,0.0
5,22.0,64,61.0,1954,79,230.0,Forward,30.53125,2,5.5
33,23.0,65,28.0,1768,79,230.0,Forward,27.2,3,5.333333333333333
8,24.0,73,73.0,2380,79,230.0,Forward,32.602739726027394,6,8.166666666666666
3,36.0,78,18.0,1263,75,185.0,Guard,16.192307692307693,0,0.0
33,37.0,66,27.0,1283,75,185.0,Guard,19.439393939393938,1,3.0
10,27.0,35,1.0,477,79,190.0,Guard,13.628571428571428,0,0.0
14,20.0,72,72.0,2430,82,250.0,Forward,33.75,0,0.0
102,23.0,27,4.0,255,82,250.0,Forward,9.444444444444445,0,0.0
11,24.0,42,25.0,590,82,250.0,Forward,14.047619047619047,3,34.0
105,25.0,7,0.0,34,82,250.0,Forward,4.857142857142857,4,28.25
178,23.0,3,0.0,21,79,225.0,Forward-Guard,7.0,0,0.0
23,23.0,55,38.0,859,80,245.0,Forward,15.618181818181819,0,0.0
23,26.0,60,60.0,2110,80,245.0,Forward,35.166666666666664,2,11.5
24,27.0,56,56.0,2006,80,245.0,Forward,35.82142857142857,1,23.0
31,28.0,68,68.0,2578,80,245.0,Forward,37.911764705882355,4,11.75
18,29.0,62,8.0,783,83,250.0,Center-Forward,12.629032258064516,0,0.0
6,33.0,23,0.0,164,83,250.0,Center-Forward,7.130434782608695,0,0.0
2,27.0,67,4.0,1243,77,209.0,Guard,18.55223880597015,0,0.0
9,28.0,69,4.0,1575,77,209.0,Guard,22.82608695652174,1,2.0
40,29.0,65,19.0,1691,77,209.0,Guard,26.015384615384615,3,3.6666666666666665
42,30.0,61,33.0,1443,77,209.0,Guard,23.65573770491803,5,10.2
9,28.0,59,2.0,852,79,210.0,Forward,14.440677966101696,0,0.0
10,24.0,76,1.0,1579,81,238.0,Forward,20.776315789473685,0,0.0
239,27.0,2,0.0,23,81,238.0,Forward,11.5,1,10.0
9,28.0,71,0.0,952,81,238.0,Forward,13.408450704225352,2,119.5
23,29.0,57,0.0,938,81,238.0,Forward,16.45614035087719,3,82.66666666666667
49,30.0,33,0.0,277,81,238.0,Forward,8.393939393939394,5,54.2
31,31.0,31,0.0,284,81,238.0,Forward,9.161290322580646,8,10.125
8,20.0,31,0.0,226,81,220.0,Forward,7.290322580645161,0,0.0
7,24.0,41,0.0,713,74,180.0,Guard,17.390243902439025,0,0.0
31,25.0,56,55.0,1751,74,180.0,Guard,31.267857142857142,1,7.0
19,26.0,56,55.0,1727,74,180.0,Guard,30.839285714285715,3,12.666666666666666
16,27.0,71,63.0,2041,74,180.0,Guard,28.746478873239436,6,9.5
22,28.0,67,67.0,2058,74,180.0,Guard,30.71641791044776,7,9.428571428571429
7,29.0,11,11.0,334,74,180.0,Guard,30.363636363636363,6,9.5
9,30.0,78,49.0,2137,74,180.0,Guard,27.397435897435898,4,11.25
40,31.0,51,50.0,1342,74,180.0,Guard,26.313725490196077,4,9.5
89,32.0,37,34.0,833,74,180.0,Guard,22.513513513513512,9,6.222222222222222
44,33.0,58,54.0,1476,74,180.0,Guard,25.448275862068964,15,9.2
18,34.0,45,45.0,1211,74,180.0,Guard,26.91111111111111,22,7.863636363636363
13,21.0,71,20.0,1074,79,181.0,Guard,15.126760563380282,0,0.0
94,22.0,57,10.0,961,79,181.0,Guard,16.859649122807017,2,6.5
90,23.0,3,0.0,53,79,181.0,Guard,17.666666666666668,6,17.833333333333332
54,24.0,37,12.0,908,79,181.0,Guard,24.54054054054054,15,13.133333333333333
90,25.0,5,0.0,33,79,181.0,Guard,6.6,17,14.0
55,21.0,16,0.0,119,84,250.0,Center,7.4375,0,0.0
39,22.0,24,0.0,99,84,250.0,Center,4.125,1,55.0
30,23.0,26,0.0,108,84,250.0,Center,4.153846153846154,6,15.666666666666666
93,24.0,11,0.0,51,84,250.0,Center,4.636363636363637,9,13.777777777777779
27,24.0,47,38.0,1219,80,235.0,Forward,25.93617021276596,0,0.0
66,25.0,17,6.0,415,80,235.0,Forward,24.41176470588235,6,4.5
1,26.0,81,4.0,2156,80,235.0,Forward,26.617283950617285,9,10.333333333333334
5,27.0,79,0.0,2020,80,235.0,Forward,25.569620253164558,10,9.4
13,28.0,65,8.0,1599,80,235.0,Forward,24.6,5,14.4
4,19.0,71,71.0,1983,78,215.0,Forward,27.929577464788732,0,0.0
142,20.0,17,9.0,422,78,215.0,Forward,24.823529411764707,1,4.0
95,21.0,10,0.0,38,74,180.0,Guard,3.8,0,0.0
2,22.0,64,0.0,783,74,180.0,Guard,12.234375,4,23.75
6,23.0,16,3.0,261,74,180.0,Guard,16.3125,5,19.4
4,24.0,58,2.0,656,74,180.0,Guard,11.310344827586206,6,17.166666666666668
61,26.0,51,0.0,801,74,180.0,Guard,15.705882352941176,2,5.0
0,34.0,40,2.0,567,74,180.0,Guard,14.175,0,0.0
54,24.0,56,53.0,1790,84,250.0,Center-Forward,31.964285714285715,0,0.0
46,26.0,59,59.0,2133,84,250.0,Center-Forward,36.152542372881356,1,54.0
45,27.0,39,39.0,1433,84,250.0,Center-Forward,36.743589743589745,3,33.333333333333336
3,28.0,81,81.0,2999,84,250.0,Center-Forward,37.02469135802469,11,8.272727272727273
26,29.0,65,65.0,2403,84,250.0,Center-Forward,36.96923076923077,12,7.833333333333333
43,32.0,49,42.0,1655,84,250.0,Center-Forward,33.775510204081634,2,13.0
13,34.0,78,78.0,2681,84,250.0,Center-Forward,34.37179487179487,1,43.0
10,35.0,72,72.0,2291,84,250.0,Center-Forward,31.819444444444443,4,14.0
38,36.0,64,39.0,1627,84,250.0,Center-Forward,25.421875,6,3.8333333333333335
6,37.0,77,63.0,1812,84,250.0,Center-Forward,23.532467532467532,9,6.777777777777778
153,38.0,27,6.0,330,84,250.0,Center-Forward,12.222222222222221,8,6.75
12,22.0,31,0.0,180,83,270.0,Center,5.806451612903226,0,0.0
7,24.0,27,1.0,320,83,270.0,Center,11.851851851851851,5,2.4
7,25.0,2,0.0,8,83,270.0,Center,4.0,6,3.1666666666666665
27,21.0,61,19.0,1265,80,220.0,Forward,20.737704918032787,0,0.0
1,23.0,79,79.0,2972,80,220.0,Forward,37.620253164556964,2,13.5
158,25.0,6,0.0,91,80,220.0,Forward,15.166666666666666,1,1.0
7,27.0,75,75.0,2689,80,220.0,Forward,35.85333333333333,1,158.0
6,28.0,79,79.0,2891,80,220.0,Forward,36.59493670886076,3,55.0
4,29.0,77,77.0,2841,80,220.0,Forward,36.896103896103895,4,3.25
46,30.0,48,48.0,1419,80,220.0,Forward,29.5625,5,3.4
20,31.0,54,54.0,1821,80,220.0,Forward,33.72222222222222,7,8.0
104,32.0,31,31.0,1077,80,220.0,Forward,34.74193548387097,8,8.75
35,33.0,56,56.0,1939,80,220.0,Forward,34.625,10,17.0
222,25.0,4,0.0,8,84,245.0,Center,2.0,0,0.0
8,24.0,76,38.0,2290,79,257.0,Forward,30.13157894736842,0,0.0
4,28.0,78,78.0,2375,79,257.0,Forward,30.44871794871795,0,0.0
1,29.0,74,73.0,2482,79,257.0,Forward,33.54054054054054,1,4.0
9,30.0,73,73.0,2390,79,257.0,Forward,32.73972602739726,2,2.5
17,32.0,69,67.0,2343,79,257.0,Forward,33.95652173913044,3,3.3333333333333335
99,33.0,38,37.0,1143,79,257.0,Forward,30.07894736842105,5,5.2
26,34.0,70,65.0,1895,79,257.0,Forward,27.071428571428573,4,29.0
40,35.0,51,48.0,1240,79,257.0,Forward,24.313725490196077,6,23.666666666666668
25,36.0,56,36.0,1162,79,257.0,Forward,20.75,7,23.571428571428573
45,37.0,24,0.0,270,79,257.0,Forward,11.25,7,13.0
14,22.0,73,72.0,2583,79,235.0,Forward,35.38356164383562,0,0.0
49,29.0,47,46.0,1740,79,235.0,Forward,37.02127659574468,0,0.0
2,30.0,80,80.0,2874,79,235.0,Forward,35.925,1,49.0
19,32.0,71,71.0,2411,79,235.0,Forward,33.95774647887324,2,25.5
5,34.0,61,61.0,2075,79,235.0,Forward,34.01639344262295,2,9.5
2,36.0,75,68.0,2098,79,235.0,Forward,27.973333333333333,1,5.0
9,37.0,73,73.0,1914,79,235.0,Forward,26.21917808219178,2,3.5
5,38.0,68,38.0,1231,79,235.0,Forward,18.102941176470587,3,3.6666666666666665
8,39.0,25,7.0,277,79,235.0,Forward,11.08,5,3.2
33,28.0,61,60.0,2057,77,185.0,Guard,33.721311475409834,0,0.0
251,30.0,67,62.0,2170,77,185.0,Guard,32.38805970149254,1,33.0
2,22.0,26,0.0,177,81,210.0,Forward,6.8076923076923075,0,0.0
7,23.0,38,2.0,303,81,210.0,Forward,7.973684210526316,1,2.0
2,27.0,9,0.0,30,82,230.0,Forward,3.3333333333333335,0,0.0
33,24.0,16,0.0,227,78,210.0,Guard,14.1875,0,0.0
19,26.0,27,2.0,297,78,210.0,Guard,11.0,0,0.0
32,33.0,59,2.0,865,76,195.0,Guard,14.661016949152541,0,0.0
19,23.0,44,18.0,843,80,226.0,Forward,19.15909090909091,0,0.0
1,24.0,54,12.0,824,80,226.0,Forward,15.25925925925926,4,4.75
13,23.0,66,4.0,1268,73,195.0,Guard,19.21212121212121,0,0.0
7,24.0,71,2.0,1001,73,195.0,Guard,14.098591549295774,1,13.0
25,25.0,48,3.0,643,73,195.0,Guard,13.395833333333334,2,10.0
30,29.0,31,31.0,1147,82,229.0,Forward,37.0,0,0.0
11,32.0,61,59.0,2089,82,229.0,Forward,34.24590163934426,6,5.0
136,34.0,6,0.0,89,82,229.0,Forward,14.833333333333334,1,11.0
126,24.0,5,0.0,34,76,195.0,Guard,6.8,0,0.0
126,26.0,9,0.0,37,76,195.0,Guard,4.111111111111111,12,10.5
36,31.0,50,26.0,925,83,260.0,Forward-Center,18.5,0,0.0
8,32.0,63,3.0,1037,83,260.0,Forward-Center,16.46031746031746,1,36.0
56,21.0,38,1.0,280,83,235.0,Forward,7.368421052631579,0,0.0
2,23.0,43,13.0,631,83,235.0,Forward,14.674418604651162,10,5.6
81,23.0,24,0.0,224,72,185.0,Guard,9.333333333333334,0,0.0
14,20.0,23,2.0,186,80,200.0,Guard,8.08695652173913,0,0.0
19,27.0,62,1.0,858,71,175.0,Guard,13.838709677419354,0,0.0
27,28.0,37,25.0,1022,73,180.0,Guard,27.62162162162162,0,0.0
33,30.0,63,61.0,2013,73,180.0,Guard,31.952380952380953,1,27.0
58,33.0,11,0.0,130,73,180.0,Guard,11.818181818181818,1,33.0
132,28.0,14,4.0,352,80,265.0,Forward,25.142857142857142,0,0.0
46,29.0,18,2.0,206,80,265.0,Forward,11.444444444444445,2,66.0
70,30.0,40,1.0,330,80,265.0,Forward,8.25,3,59.333333333333336
51,31.0,45,1.0,638,80,265.0,Forward,14.177777777777777,4,62.0
49,33.0,26,0.0,222,80,265.0,Forward,8.538461538461538,2,60.5
51,34.0,5,0.0,10,80,265.0,Forward,2.0,4,25.0
124,23.0,12,0.0,71,81,235.0,Forward,5.916666666666667,0,0.0
6,25.0,3,0.0,20,81,235.0,Forward,6.666666666666667,5,24.8
21,22.0,73,28.0,1725,80,243.0,Forward,23.63013698630137,0,0.0
53,23.0,55,12.0,1141,80,243.0,Forward,20.745454545454546,3,7.0
22,26.0,64,12.0,1174,83,270.0,Center,18.34375,0,0.0
12,28.0,61,14.0,952,83,270.0,Center,15.60655737704918,1,22.0
84,27.0,27,0.0,256,78,225.0,Guard,9.481481481481481,0,0.0
18,23.0,35,0.0,180,88,325.0,Center,5.142857142857143,0,0.0
10,24.0,39,0.0,345,88,325.0,Center,8.846153846153847,1,18.0
27,22.0,22,4.0,161,85,255.0,Center,7.318181818181818,0,0.0
302,23.0,22,1.0,111,85,255.0,Center,5.045454545454546,1,27.0
45,24.0,18,0.0,73,85,255.0,Center,4.055555555555555,2,164.5
4,26.0,79,79.0,2165,85,255.0,Center,27.40506329113924,2,173.5
26,27.0,58,40.0,838,85,255.0,Center,14.448275862068966,3,16.333333333333332
48,28.0,20,18.0,267,85,255.0,Center,13.35,4,7.5
234,30.0,7,0.0,36,85,255.0,Center,5.142857142857143,10,7.4
67,29.0,34,15.0,950,79,210.0,Forward,27.941176470588236,0,0.0
39,22.0,46,6.0,786,76,210.0,Guard,17.08695652173913,0,0.0
14,23.0,71,66.0,2121,76,210.0,Guard,29.87323943661972,4,9.75
10,23.0,59,13.0,1368,78,228.0,Forward,23.1864406779661,0,0.0
14,24.0,65,64.0,2338,78,228.0,Forward,35.96923076923077,1,10.0
32,26.0,55,43.0,1442,78,228.0,Forward,26.21818181818182,2,12.0
29,27.0,49,47.0,1621,78,228.0,Forward,33.08163265306123,5,9.2
5,28.0,65,65.0,1841,78,228.0,Forward,28.323076923076922,6,10.166666666666666
13,30.0,76,75.0,2082,78,228.0,Forward,27.394736842105264,5,6.8
19,32.0,48,3.0,866,78,228.0,Forward,18.041666666666668,2,6.5
40,22.0,29,0.0,342,79,240.0,Forward,11.793103448275861,0,0.0
30,23.0,7,0.0,61,79,240.0,Forward,8.714285714285714,3,13.333333333333334
1,25.0,59,29.0,876,79,240.0,Forward,14.847457627118644,12,5.833333333333333
75,26.0,6,0.0,48,79,240.0,Forward,8.0,10,3.1
12,27.0,70,8.0,1359,79,240.0,Forward,19.414285714285715,7,10.857142857142858
11,23.0,42,0.0,359,75,175.0,Guard,8.547619047619047,0,0.0
96,25.0,20,0.0,227,75,175.0,Guard,11.35,1,11.0
170,24.0,35,2.0,402,79,215.0,Guard-Forward,11.485714285714286,0,0.0
82,25.0,36,19.0,488,79,215.0,Guard-Forward,13.555555555555555,2,85.0
113,20.0,7,0.0,26,81,210.0,Forward,3.7142857142857144,0,0.0
18,22.0,6,0.0,61,81,210.0,Forward,10.166666666666666,3,37.666666666666664
11,23.0,66,6.0,734,79,230.0,Forward,11.121212121212121,0,0.0
25,25.0,59,1.0,1243,79,230.0,Forward,21.06779661016949,2,5.5
96,25.0,33,18.0,741,73,180.0,Guard,22.454545454545453,0,0.0
3,24.0,20,0.0,121,75,205.0,Guard,6.05,0,0.0
3,25.0,11,0.0,73,75,205.0,Guard,6.636363636363637,1,3.0
24,25.0,35,0.0,723,75,180.0,Guard,20.65714285714286,0,0.0
308,30.0,30,0.0,299,75,180.0,Guard,9.966666666666667,0,0.0
31,25.0,67,45.0,1515,78,193.0,Forward-Guard,22.611940298507463,0,0.0
6,28.0,68,7.0,1164,78,193.0,Forward-Guard,17.11764705882353,3,10.333333333333334
33,29.0,27,7.0,301,78,193.0,Forward-Guard,11.148148148148149,1,6.0
43,30.0,36,4.0,353,78,193.0,Forward-Guard,9.805555555555555,4,9.75
52,24.0,3,0.0,40,80,220.0,Forward-Guard,13.333333333333334,0,0.0
4,25.0,49,16.0,1013,80,220.0,Forward-Guard,20.6734693877551,1,52.0
60,20.0,25,0.0,233,76,175.0,Guard,9.32,0,0.0
43,21.0,64,14.0,1402,76,175.0,Guard,21.90625,6,10.0
69,23.0,12,12.0,387,83,240.0,Center-Forward,32.25,0,0.0
21,27.0,69,43.0,1611,83,240.0,Center-Forward,23.347826086956523,0,0.0
14,28.0,17,1.0,330,83,240.0,Center-Forward,19.41176470588235,1,21.0
66,31.0,27,9.0,352,83,240.0,Center-Forward,13.037037037037036,1,14.0
57,32.0,41,3.0,353,80,241.0,Forward,8.609756097560975,0,0.0
10,24.0,59,41.0,737,83,270.0,Center,12.491525423728813,0,0.0
22,25.0,52,34.0,601,83,270.0,Center,11.557692307692308,1,10.0
33,26.0,28,0.0,248,83,270.0,Center,8.857142857142858,3,10.666666666666666
98,23.0,27,0.0,361,74,175.0,Guard,13.37037037037037,0,0.0
16,25.0,50,7.0,596,74,175.0,Guard,11.92,1,98.0
36,29.0,63,63.0,2431,74,175.0,Guard,38.58730158730159,0,0.0
23,31.0,74,74.0,2526,74,175.0,Guard,34.13513513513514,2,18.0
21,32.0,48,48.0,1591,74,175.0,Guard,33.145833333333336,6,9.833333333333334
24,33.0,27,13.0,766,74,175.0,Guard,28.37037037037037,7,6.285714285714286
10,30.0,78,78.0,2917,77,210.0,Guard,37.3974358974359,0,0.0
12,31.0,75,75.0,2646,77,210.0,Guard,35.28,2,5.0
60,32.0,22,22.0,712,77,210.0,Guard,32.36363636363637,4,5.5
24,33.0,5,5.0,157,77,210.0,Guard,31.4,13,6.3076923076923075
53,35.0,34,33.0,796,77,210.0,Guard,23.41176470588235,15,5.6
12,22.0,77,77.0,2306,73,180.0,Guard,29.948051948051948,0,0.0
11,25.0,68,68.0,2527,73,180.0,Guard,37.161764705882355,2,6.0
8,26.0,53,53.0,1957,73,180.0,Guard,36.924528301886795,2,5.5
79,28.0,30,30.0,998,73,180.0,Guard,33.266666666666666,3,6.333333333333333
69,29.0,22,22.0,699,73,180.0,Guard,31.772727272727273,2,43.5
10,31.0,69,42.0,1843,73,180.0,Guard,26.71014492753623,10,14.8
27,32.0,65,63.0,1705,73,180.0,Guard,26.23076923076923,12,6.583333333333333
62,33.0,46,29.0,1369,73,180.0,Guard,29.76086956521739,4,9.25
33,34.0,48,3.0,984,73,180.0,Guard,20.5,6,16.5
243,35.0,27,2.0,402,73,180.0,Guard,14.88888888888889,6,20.333333333333332
168,36.0,18,0.0,289,73,180.0,Guard,16.055555555555557,35,9.657142857142857
166,24.0,1,0.0,6,81,250.0,Forward,6.0,0,0.0
