PLAYER_NAME,SEASON,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,POINTS_SCORED,HEIGHT,WEIGHT,POSITION,DAYS_OUT_NEXT
Bill Wennington,1999-00,37.0,7,0.0,57,14,84,245.0,Center,10.0
Bill Wennington,1999-00,37.0,7,0.0,57,14,84,245.0,Center,8.0
Billy Owens,1996-97,28.0,66,56.0,1991,724,81,225.0,Forward-Guard,16.0
Billy Owens,1998-99,30.0,21,19.0,451,163,81,225.0,Forward-Guard,29.0
Billy Owens,1998-99,30.0,21,19.0,451,163,81,225.0,Forward-Guard,15.0
Billy Owens,2000-01,32.0,45,14.0,793,198,81,225.0,Forward-Guard,21.0
Billy Owens,2000-01,32.0,45,14.0,793,198,81,225.0,Forward-Guard,106.0
Billy Thomas,2004-05,29.0,25,0.0,356,92,77,220.0,Guard,7.0
Billy Thomas,2005-06,30.0,17,0.0,131,38,77,220.0,Guard,2.0
Billy Thomas,2007-08,32.0,4,0.0,8,2,77,220.0,Guard,14.0
Billy Thomas,2007-08,32.0,4,0.0,8,2,77,220.0,Guard,2.0
Billy Thomas,2007-08,32.0,7,0.0,34,12,77,220.0,Guard,14.0
Billy Thomas,2007-08,32.0,7,0.0,34,12,77,220.0,Guard,2.0
Billy Thomas,2007-08,32.0,11,0.0,42,14,77,220.0,Guard,14.0
Bimbo Coles,1994-95,27.0,68,65.0,2207,679,74,182.0,Guard,18.0
Bimbo Coles,1996-97,29.0,51,13.0,1182,311,74,182.0,Guard,32.0
Bimbo Coles,1996-97,29.0,51,13.0,1182,311,74,182.0,Guard,47.0
Bimbo Coles,1997-98,30.0,53,44.0,1471,423,74,182.0,Guard,61.0
Bimbo Coles,2000-01,33.0,47,0.0,804,232,74,182.0,Guard,98.0
Bimbo Coles,2000-01,33.0,47,0.0,804,232,74,182.0,Guard,136.0
Bimbo Coles,2001-02,34.0,47,1.0,694,149,74,182.0,Guard,64.0
Bimbo Coles,2002-03,35.0,21,11.0,516,102,74,182.0,Guard,64.0
Bimbo Coles,2002-03,35.0,14,0.0,175,52,74,182.0,Guard,64.0
Bimbo Coles,2002-03,35.0,35,11.0,691,154,74,182.0,Guard,12.0
Bismack Biyombo,2011-12,19.0,63,41.0,1455,327,80,255.0,Center,24.0
Bismack Biyombo,2014-15,22.0,64,21.0,1243,304,80,255.0,Center,6.0
Bismack Biyombo,2018-19,26.0,54,32.0,782,236,80,255.0,Center,2.0
Bismack Biyombo,2018-19,26.0,54,32.0,782,236,80,255.0,Center,15.0
Bismack Biyombo,2018-19,26.0,54,32.0,782,236,80,255.0,Center,8.0
Bismack Biyombo,2018-19,26.0,54,32.0,782,236,80,255.0,Center,1.0
Blake Griffin,2014-15,26.0,67,67.0,2356,1469,81,250.0,Forward,92.0
Blake Griffin,2015-16,27.0,35,35.0,1170,749,81,250.0,Forward,6.0
Blake Griffin,2015-16,27.0,35,35.0,1170,749,81,250.0,Forward,35.0
Blake Griffin,2016-17,28.0,61,61.0,2076,1316,81,250.0,Forward,29.0
Blake Griffin,2017-18,29.0,33,33.0,1139,746,81,250.0,Forward,3.0
Blake Griffin,2017-18,29.0,33,33.0,1139,746,81,250.0,Forward,29.0
Blake Griffin,2017-18,29.0,25,25.0,831,496,81,250.0,Forward,3.0
Blake Griffin,2017-18,29.0,25,25.0,831,496,81,250.0,Forward,29.0
Blake Griffin,2017-18,29.0,58,58.0,1970,1242,81,250.0,Forward,3.0
Blake Griffin,2017-18,29.0,58,58.0,1970,1242,81,250.0,Forward,2.0
Blake Griffin,2018-19,30.0,75,75.0,2622,1841,81,250.0,Forward,3.0
Blake Griffin,2018-19,30.0,75,75.0,2622,1841,81,250.0,Forward,4.0
Blake Griffin,2018-19,30.0,75,75.0,2622,1841,81,250.0,Forward,10.0
Blake Griffin,2018-19,30.0,75,75.0,2622,1841,81,250.0,Forward,19.0
Blake Griffin,2019-20,31.0,18,18.0,512,279,81,250.0,Forward,2.0
Blake Griffin,2019-20,31.0,18,18.0,512,279,81,250.0,Forward,3.0
Blake Griffin,2019-20,31.0,18,18.0,512,279,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,3.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,1.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,19.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,11.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,3.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,20,20.0,626,245,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,3.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,1.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,19.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,11.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,3.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,26,10.0,560,260,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,3.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,2.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,1.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,19.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,11.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,3.0
Blake Griffin,2020-21,32.0,46,30.0,1187,505,81,250.0,Forward,2.0
Blue Edwards,1996-97,31.0,61,12.0,1435,478,76,200.0,Forward,19.0
Bo Outlaw,1998-99,28.0,31,22.0,851,203,80,220.0,Forward,31.0
Bo Outlaw,2005-06,35.0,32,0.0,355,75,80,220.0,Forward,7.0
Bo Outlaw,2005-06,35.0,32,0.0,355,75,80,220.0,Forward,6.0
Bo Outlaw,2005-06,35.0,32,0.0,355,75,80,220.0,Forward,0.0
Bo Outlaw,2006-07,36.0,41,0.0,460,81,80,220.0,Forward,2.0
Bo Outlaw,2006-07,36.0,41,0.0,460,81,80,220.0,Forward,2.0
Bob McAdoo,1980-81,29.0,6,0.0,168,72,81,210.0,Center,71.0
Bob McAdoo,1980-81,29.0,10,0.0,153,93,81,210.0,Center,71.0
Bob Sura,1997-98,25.0,46,4.0,942,267,77,200.0,Guard,22.0
Bob Sura,2000-01,28.0,53,42.0,1684,586,77,200.0,Guard,14.0
Bob Sura,2000-01,28.0,53,42.0,1684,586,77,200.0,Guard,57.0
Bob Sura,2002-03,30.0,55,0.0,1130,401,77,200.0,Guard,26.0
Bob Sura,2004-05,32.0,61,59.0,1924,626,77,200.0,Guard,15.0
Bob Thornton,1987-88,25.0,7,0.0,85,17,82,225.0,Forward,9.0
Bob Thornton,1987-88,25.0,41,2.0,508,147,82,225.0,Forward,9.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,3.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,2.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,2.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,3.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,2.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,2.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,4.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,2.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,1.0
Boban Marjanovic,2015-16,27.0,54,4.0,508,297,88,290.0,Center,2.0
Boban Marjanovic,2016-17,28.0,35,0.0,293,191,88,290.0,Center,1.0
Boban Marjanovic,2017-18,29.0,19,1.0,171,118,88,290.0,Center,3.0
Boban Marjanovic,2017-18,29.0,19,1.0,171,118,88,290.0,Center,1.0
Boban Marjanovic,2017-18,29.0,20,0.0,167,117,88,290.0,Center,3.0
Boban Marjanovic,2017-18,29.0,20,0.0,167,117,88,290.0,Center,1.0
Boban Marjanovic,2017-18,29.0,39,1.0,338,235,88,290.0,Center,3.0
Boban Marjanovic,2017-18,29.0,39,1.0,338,235,88,290.0,Center,12.0
Boban Marjanovic,2018-19,30.0,36,9.0,376,242,88,290.0,Center,12.0
Boban Marjanovic,2018-19,30.0,22,3.0,305,180,88,290.0,Center,12.0
Boban Marjanovic,2018-19,30.0,58,12.0,681,422,88,290.0,Center,11.0
Bobby Brown,2008-09,24.0,47,1.0,675,245,74,175.0,Guard,1.0
Bobby Brown,2008-09,24.0,21,1.0,256,116,74,175.0,Guard,1.0
Bobby Brown,2008-09,24.0,68,2.0,931,361,74,175.0,Guard,1.0
Bobby Brown,2009-10,25.0,22,0.0,328,145,74,175.0,Guard,14.0
Bobby Brown,2009-10,25.0,22,0.0,328,145,74,175.0,Guard,1.0
Bobby Brown,2009-10,25.0,23,0.0,191,70,74,175.0,Guard,14.0
Bobby Brown,2009-10,25.0,23,0.0,191,70,74,175.0,Guard,1.0
Bobby Brown,2009-10,25.0,45,0.0,519,215,74,175.0,Guard,14.0
Bobby Brown,2009-10,25.0,45,0.0,519,215,74,175.0,Guard,2.0
Bobby Brown,2016-17,32.0,25,0.0,123,62,74,175.0,Guard,11.0
Bobby Brown,2016-17,32.0,25,0.0,123,62,74,175.0,Guard,3.0
Bobby Hurley,1994-95,24.0,68,6.0,1105,285,72,165.0,Guard,10.0
Bobby Hurley,1997-98,27.0,34,3.0,417,128,72,165.0,Guard,10.0
Bobby Hurley,1997-98,27.0,27,0.0,458,122,72,165.0,Guard,10.0
Bobby Jackson,1997-98,25.0,68,53.0,2042,790,73,185.0,Guard,8.0
Bobby Jackson,1999-00,27.0,73,10.0,1034,369,73,185.0,Guard,45.0
Bobby Jackson,2002-03,30.0,59,26.0,1676,895,73,185.0,Guard,46.0
Bobby Jackson,2003-04,31.0,50,0.0,1186,689,73,185.0,Guard,103.0
Bobby Jackson,2004-05,32.0,25,0.0,536,301,73,185.0,Guard,20.0
Bobby Jackson,2005-06,33.0,71,15.0,1775,808,73,185.0,Guard,7.0
Bobby Jackson,2005-06,33.0,71,15.0,1775,808,73,185.0,Guard,13.0
Bobby Jackson,2006-07,34.0,56,2.0,1330,592,73,185.0,Guard,12.0
Bobby Jackson,2006-07,34.0,56,2.0,1330,592,73,185.0,Guard,11.0
Bobby Jackson,2007-08,35.0,46,0.0,891,325,73,185.0,Guard,11.0
Bobby Jackson,2007-08,35.0,26,5.0,498,228,73,185.0,Guard,11.0
Bobby Jackson,2007-08,35.0,72,5.0,1389,553,73,185.0,Guard,10.0
Bobby Jackson,2008-09,36.0,71,10.0,1484,532,73,185.0,Guard,3.0
Bobby Phills,1996-97,27.0,69,65.0,2378,866,77,210.0,Guard,15.0
Bobby Phills,1997-98,28.0,62,61.0,1887,642,77,210.0,Guard,18.0
Bobby Portis,2020-21,26.0,66,7.0,1372,754,81,250.0,Forward,9.0
Bobby Portis,2021-22,27.0,72,59.0,2028,1052,81,250.0,Forward,1.0
Bobby Portis,2021-22,27.0,72,59.0,2028,1052,81,250.0,Forward,8.0
Bobby Portis,2021-22,27.0,72,59.0,2028,1052,81,250.0,Forward,31.0
Bobby Simmons,2001-02,22.0,30,3.0,340,112,78,235.0,Forward,63.0
Bobby Simmons,2001-02,22.0,30,3.0,340,112,78,235.0,Forward,33.0
Bobby Simmons,2003-04,24.0,56,8.0,1376,437,78,235.0,Forward,2.0
Bobby Simmons,2005-06,26.0,75,74.0,2538,1002,78,235.0,Forward,2.0
Bobby Simmons,2007-08,28.0,70,21.0,1521,531,78,235.0,Forward,2.0
Bobby Simmons,2007-08,28.0,70,21.0,1521,531,78,235.0,Forward,6.0
Bobby Simmons,2008-09,29.0,71,44.0,1729,556,78,235.0,Forward,2.0
Bobby Simmons,2008-09,29.0,71,44.0,1729,556,78,235.0,Forward,4.0
Bobby Simmons,2009-10,30.0,23,2.0,395,122,78,235.0,Forward,12.0
Bobby Simmons,2009-10,30.0,23,2.0,395,122,78,235.0,Forward,11.0
Bobby Simmons,2009-10,30.0,23,2.0,395,122,78,235.0,Forward,13.0
Bobby Simmons,2009-10,30.0,23,2.0,395,122,78,235.0,Forward,17.0
Bobby Simmons,2009-10,30.0,23,2.0,395,122,78,235.0,Forward,23.0
Bogdan Bogdanovic,2017-18,25.0,78,52.0,2175,917,77,225.0,Guard,3.0
Bogdan Bogdanovic,2017-18,25.0,78,52.0,2175,917,77,225.0,Guard,2.0
Bogdan Bogdanovic,2019-20,27.0,61,28.0,1766,924,77,225.0,Guard,6.0
Bogdan Bogdanovic,2019-20,27.0,61,28.0,1766,924,77,225.0,Guard,14.0
Bogdan Bogdanovic,2019-20,27.0,61,28.0,1766,924,77,225.0,Guard,51.0
Bogdan Bogdanovic,2020-21,28.0,44,27.0,1305,720,77,225.0,Guard,7.0
Bogdan Bogdanovic,2020-21,28.0,44,27.0,1305,720,77,225.0,Guard,24.0
Bogdan Bogdanovic,2021-22,29.0,63,27.0,1849,950,77,225.0,Guard,10.0
Bogdan Bogdanovic,2021-22,29.0,63,27.0,1849,950,77,225.0,Guard,11.0
Bogdan Bogdanovic,2021-22,29.0,63,27.0,1849,950,77,225.0,Guard,2.0
Bojan Bogdanovic,2016-17,28.0,55,54.0,1482,783,79,226.0,Forward,3.0
Bojan Bogdanovic,2016-17,28.0,26,0.0,601,330,79,226.0,Forward,3.0
Bojan Bogdanovic,2016-17,28.0,81,54.0,2083,1113,79,226.0,Forward,2.0
Bojan Bogdanovic,2017-18,29.0,80,80.0,2465,1141,79,226.0,Forward,5.0
Bojan Bogdanovic,2017-18,29.0,80,80.0,2465,1141,79,226.0,Forward,1.0
Bojan Bogdanovic,2019-20,31.0,63,63.0,2083,1275,79,226.0,Forward,2.0
Bojan Bogdanovic,2021-22,33.0,69,69.0,2131,1248,79,226.0,Forward,1.0
Bojan Bogdanovic,2021-22,33.0,69,69.0,2131,1248,79,226.0,Forward,2.0
Bojan Bogdanovic,2021-22,33.0,69,69.0,2131,1248,79,226.0,Forward,17.0
Bojan Bogdanovic,2021-22,33.0,69,69.0,2131,1248,79,226.0,Forward,5.0
Bojan Bogdanovic,2021-22,33.0,69,69.0,2131,1248,79,226.0,Forward,2.0
Bojan Bogdanovic,2022-23,34.0,59,59.0,1893,1273,79,226.0,Forward,1.0
Bojan Bogdanovic,2022-23,34.0,59,59.0,1893,1273,79,226.0,Forward,4.0
Bojan Bogdanovic,2022-23,34.0,59,59.0,1893,1273,79,226.0,Forward,2.0
Bol Bol,2019-20,20.0,7,0.0,87,40,87,220.0,Center-Forward,4.0
Bol Bol,2021-22,22.0,14,0.0,81,33,87,220.0,Center-Forward,12.0
Bol Bol,2021-22,22.0,14,0.0,81,33,87,220.0,Center-Forward,6.0
Bones Hyland,2021-22,21.0,69,4.0,1310,698,74,169.0,Guard,7.0
Bones Hyland,2021-22,21.0,69,4.0,1310,698,74,169.0,Guard,4.0
Bones Hyland,2021-22,21.0,69,4.0,1310,698,74,169.0,Guard,3.0
Bones Hyland,2022-23,22.0,42,1.0,820,508,74,169.0,Guard,7.0
Bones Hyland,2022-23,22.0,42,1.0,820,508,74,169.0,Guard,1.0
Bones Hyland,2022-23,22.0,42,1.0,820,508,74,169.0,Guard,3.0
Bones Hyland,2022-23,22.0,14,0.0,265,151,74,169.0,Guard,7.0
Bones Hyland,2022-23,22.0,14,0.0,265,151,74,169.0,Guard,1.0
Bones Hyland,2022-23,22.0,14,0.0,265,151,74,169.0,Guard,3.0
Bones Hyland,2022-23,22.0,56,1.0,1086,659,74,169.0,Guard,7.0
Bones Hyland,2022-23,22.0,56,1.0,1086,659,74,169.0,Guard,1.0
Brandon Ingram,2016-17,19.0,79,40.0,2279,740,80,190.0,Forward,4.0
Brandon Ingram,2017-18,20.0,59,59.0,1975,949,80,190.0,Forward,25.0
Brandon Ingram,2017-18,20.0,59,59.0,1975,949,80,190.0,Forward,14.0
Brandon Ingram,2018-19,21.0,52,52.0,1761,950,80,190.0,Forward,8.0
Brandon Ingram,2020-21,23.0,61,61.0,2092,1450,80,190.0,Forward,14.0
Brandon Ingram,2021-22,24.0,55,55.0,1869,1246,80,190.0,Forward,6.0
Brandon Ingram,2021-22,24.0,55,55.0,1869,1246,80,190.0,Forward,9.0
Brandon Ingram,2021-22,24.0,55,55.0,1869,1246,80,190.0,Forward,19.0
Brandon Ingram,2021-22,24.0,55,55.0,1869,1246,80,190.0,Forward,5.0
Brandon Ingram,2021-22,24.0,55,55.0,1869,1246,80,190.0,Forward,11.0
Brandon Ingram,2022-23,25.0,45,45.0,1538,1112,80,190.0,Forward,59.0
Brandon Ingram,2022-23,25.0,45,45.0,1538,1112,80,190.0,Forward,3.0
Brandon Jennings,2010-11,21.0,63,61.0,2169,1019,73,170.0,Guard,8.0
Brandon Jennings,2010-11,21.0,63,61.0,2169,1019,73,170.0,Guard,3.0
Brandon Jennings,2012-13,23.0,80,80.0,2897,1397,73,170.0,Guard,4.0
Brandon Jennings,2013-14,24.0,80,79.0,2728,1241,73,170.0,Guard,51.0
Brandon Jennings,2015-16,26.0,23,1.0,416,157,73,170.0,Guard,51.0
Brandon Jennings,2015-16,26.0,25,6.0,452,175,73,170.0,Guard,51.0
Brandon Jennings,2015-16,26.0,48,7.0,868,332,73,170.0,Guard,8.0
Brandon Jennings,2016-17,27.0,58,11.0,1428,496,73,170.0,Guard,2.0
Brandon Jennings,2016-17,27.0,58,11.0,1428,496,73,170.0,Guard,8.0
Brandon Jennings,2016-17,27.0,23,2.0,374,81,73,170.0,Guard,2.0
Brandon Jennings,2016-17,27.0,23,2.0,374,81,73,170.0,Guard,8.0
Brandon Jennings,2016-17,27.0,81,13.0,1801,577,73,170.0,Guard,2.0
Brandon Jennings,2016-17,27.0,81,13.0,1801,577,73,170.0,Guard,5.0
Brandon Knight,2014-15,23.0,52,52.0,1688,923,74,182.0,Guard,5.0
Brandon Knight,2014-15,23.0,52,52.0,1688,923,74,182.0,Guard,14.0
Brandon Knight,2014-15,23.0,11,9.0,347,147,74,182.0,Guard,5.0
Brandon Knight,2014-15,23.0,11,9.0,347,147,74,182.0,Guard,14.0
Brandon Knight,2014-15,23.0,63,61.0,2035,1070,74,182.0,Guard,5.0
Brandon Knight,2014-15,23.0,63,61.0,2035,1070,74,182.0,Guard,2.0
Brandon Knight,2016-17,25.0,54,5.0,1140,595,74,182.0,Guard,57.0
Brandon Knight,2018-19,27.0,12,0.0,118,36,74,182.0,Guard,2.0
Brandon Knight,2018-19,27.0,12,0.0,118,36,74,182.0,Guard,5.0
Brandon Knight,2018-19,27.0,12,0.0,118,36,74,182.0,Guard,57.0
Brandon Knight,2018-19,27.0,27,26.0,618,230,74,182.0,Guard,2.0
Brandon Knight,2018-19,27.0,27,26.0,618,230,74,182.0,Guard,5.0
Brandon Knight,2018-19,27.0,27,26.0,618,230,74,182.0,Guard,57.0
Brandon Knight,2018-19,27.0,39,26.0,737,266,74,182.0,Guard,2.0
Brandon Knight,2018-19,27.0,39,26.0,737,266,74,182.0,Guard,5.0
Brandon Knight,2018-19,27.0,39,26.0,737,266,74,182.0,Guard,2.0
Brandon Knight,2019-20,28.0,16,0.0,241,79,74,182.0,Guard,18.0
Brandon Knight,2019-20,28.0,16,0.0,241,79,74,182.0,Guard,3.0
Brandon Knight,2019-20,28.0,16,0.0,241,79,74,182.0,Guard,2.0
Brandon Knight,2019-20,28.0,9,3.0,221,104,74,182.0,Guard,18.0
Brandon Knight,2019-20,28.0,9,3.0,221,104,74,182.0,Guard,3.0
Brandon Knight,2019-20,28.0,9,3.0,221,104,74,182.0,Guard,2.0
Brandon Knight,2019-20,28.0,25,3.0,462,183,74,182.0,Guard,18.0
Brandon Knight,2019-20,28.0,25,3.0,462,183,74,182.0,Guard,3.0
Brandon Knight,2019-20,28.0,25,3.0,462,183,74,182.0,Guard,4.0
Brandon Paul,2017-18,27.0,64,2.0,576,147,76,200.0,Guard,2.0
Brandon Paul,2017-18,27.0,64,2.0,576,147,76,200.0,Guard,2.0
Brandon Paul,2017-18,27.0,64,2.0,576,147,76,200.0,Guard,2.0
Brandon Roy,2006-07,22.0,57,55.0,2015,955,78,211.0,Guard,11.0
Brandon Roy,2008-09,24.0,78,78.0,2903,1765,78,211.0,Guard,12.0
Brandon Roy,2009-10,25.0,65,65.0,2419,1398,78,211.0,Guard,50.0
Brandon Rush,2008-09,23.0,75,19.0,1803,610,78,225.0,Guard-Forward,2.0
Brandon Rush,2008-09,23.0,75,19.0,1803,610,78,225.0,Guard-Forward,11.0
Brandon Rush,2010-11,25.0,67,21.0,1754,607,78,225.0,Guard-Forward,7.0
Brandon Rush,2013-14,28.0,38,0.0,418,79,78,225.0,Guard-Forward,2.0
Brandon Rush,2013-14,28.0,38,0.0,418,79,78,225.0,Guard-Forward,3.0
Brandon Rush,2014-15,29.0,33,0.0,271,30,78,225.0,Guard-Forward,2.0
Brandon Rush,2014-15,29.0,33,0.0,271,30,78,225.0,Guard-Forward,1.0
Brandon Rush,2014-15,29.0,33,0.0,271,30,78,225.0,Guard-Forward,2.0
Brandon Rush,2014-15,29.0,33,0.0,271,30,78,225.0,Guard-Forward,8.0
Brandon Rush,2014-15,29.0,33,0.0,271,30,78,225.0,Guard-Forward,1.0
Brandon Rush,2015-16,30.0,72,25.0,1055,305,78,225.0,Guard-Forward,4.0
Brandon Rush,2015-16,30.0,72,25.0,1055,305,78,225.0,Guard-Forward,7.0
Brandon Rush,2015-16,30.0,72,25.0,1055,305,78,225.0,Guard-Forward,1.0
Brandon Rush,2016-17,31.0,47,33.0,1030,197,78,225.0,Guard-Forward,2.0
Brandon Rush,2016-17,31.0,47,33.0,1030,197,78,225.0,Guard-Forward,6.0
Brendan Haywood,2001-02,22.0,62,2.0,1267,315,84,263.0,Center,17.0
Brendan Haywood,2004-05,25.0,68,68.0,1863,637,84,263.0,Center,7.0
Brendan Haywood,2005-06,26.0,79,70.0,1879,575,84,263.0,Center,2.0
Brendan Haywood,2006-07,27.0,77,49.0,1740,511,84,263.0,Center,154.0
Brendan Haywood,2008-09,29.0,6,5.0,175,58,84,263.0,Center,1.0
Brendan Haywood,2010-11,31.0,72,8.0,1331,320,84,263.0,Center,2.0
Brendan Haywood,2010-11,31.0,72,8.0,1331,320,84,263.0,Center,2.0
Brendan Haywood,2010-11,31.0,72,8.0,1331,320,84,263.0,Center,6.0
Brent Barry,1996-97,25.0,59,0.0,1095,442,79,210.0,Guard,3.0
Brent Barry,1997-98,26.0,41,36.0,1341,561,79,210.0,Guard,3.0
Brent Barry,1997-98,26.0,17,0.0,259,70,79,210.0,Guard,3.0
Brent Barry,1997-98,26.0,58,36.0,1600,631,79,210.0,Guard,14.0
Brent Barry,1998-99,27.0,37,30.0,1181,412,79,210.0,Guard,36.0
Brent Barry,2003-04,32.0,59,53.0,1801,635,79,210.0,Guard,2.0
Brent Barry,2006-07,35.0,75,28.0,1631,635,79,210.0,Guard,8.0
Brent Barry,2006-07,35.0,75,28.0,1631,635,79,210.0,Guard,10.0
Brent Barry,2007-08,36.0,31,1.0,554,221,79,210.0,Guard,7.0
Brent Barry,2007-08,36.0,31,1.0,554,221,79,210.0,Guard,20.0
Brent Barry,2007-08,36.0,31,1.0,554,221,79,210.0,Guard,19.0
Brent Price,1996-97,28.0,25,0.0,391,126,73,185.0,Guard,48.0
Brent Price,1996-97,28.0,25,0.0,391,126,73,185.0,Guard,1.0
Brent Price,1997-98,29.0,72,2.0,1332,406,73,185.0,Guard,14.0
Brent Price,1998-99,30.0,40,6.0,806,292,73,185.0,Guard,64.0
Brent Price,2000-01,32.0,6,0.0,30,13,73,185.0,Guard,103.0
Brent Price,2000-01,32.0,6,0.0,30,13,73,185.0,Guard,29.0
Brevin Knight,1998-99,23.0,39,38.0,1186,373,70,166.0,Guard,16.0
Brevin Knight,1999-00,24.0,65,46.0,1754,602,70,166.0,Guard,32.0
Brevin Knight,2000-01,25.0,6,0.0,93,9,70,166.0,Guard,11.0
Brevin Knight,2000-01,25.0,6,0.0,93,9,70,166.0,Guard,7.0
Brevin Knight,2000-01,25.0,6,0.0,93,9,70,166.0,Guard,32.0
Brevin Knight,2000-01,25.0,47,43.0,1364,324,70,166.0,Guard,11.0
Brevin Knight,2000-01,25.0,47,43.0,1364,324,70,166.0,Guard,7.0
Brevin Knight,2000-01,25.0,47,43.0,1364,324,70,166.0,Guard,32.0
Brevin Knight,2000-01,25.0,53,43.0,1457,333,70,166.0,Guard,11.0
Brevin Knight,2000-01,25.0,53,43.0,1457,333,70,166.0,Guard,7.0
Brevin Knight,2000-01,25.0,53,43.0,1457,333,70,166.0,Guard,10.0
Brevin Knight,2002-03,27.0,55,4.0,928,216,70,166.0,Guard,2.0
Brevin Knight,2005-06,30.0,69,67.0,2351,871,70,166.0,Guard,1.0
Brevin Knight,2005-06,30.0,69,67.0,2351,871,70,166.0,Guard,3.0
Brevin Knight,2005-06,30.0,69,67.0,2351,871,70,166.0,Guard,2.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,2.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,5.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,6.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,48.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,1.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,2.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,7.0
Brevin Knight,2006-07,31.0,45,25.0,1273,408,70,166.0,Guard,2.0
Brevin Knight,2008-09,33.0,74,0.0,938,180,70,166.0,Guard,6.0
Brevin Knight,2008-09,33.0,74,0.0,938,180,70,166.0,Guard,6.0
Brian Cardinal,2000-01,24.0,15,0.0,126,31,80,240.0,Forward,57.0
Brian Cardinal,2000-01,24.0,15,0.0,126,31,80,240.0,Forward,35.0
Brian Cardinal,2000-01,24.0,15,0.0,126,31,80,240.0,Forward,68.0
Brian Cardinal,2001-02,25.0,8,0.0,43,17,80,240.0,Forward,23.0
Brian Cardinal,2001-02,25.0,8,0.0,43,17,80,240.0,Forward,35.0
Brian Cardinal,2002-03,26.0,5,0.0,15,4,80,240.0,Forward,32.0
Brian Cardinal,2004-05,28.0,58,16.0,1433,522,80,240.0,Forward,44.0
Brian Cardinal,2005-06,29.0,36,0.0,402,124,80,240.0,Forward,17.0
Brian Cardinal,2005-06,29.0,36,0.0,402,124,80,240.0,Forward,6.0
Brian Cardinal,2006-07,30.0,28,1.0,315,127,80,240.0,Forward,13.0
Brian Cardinal,2006-07,30.0,28,1.0,315,127,80,240.0,Forward,10.0
Brian Cardinal,2006-07,30.0,28,1.0,315,127,80,240.0,Forward,4.0
Brian Cardinal,2006-07,30.0,28,1.0,315,127,80,240.0,Forward,8.0
